API,Well,Date,Oil,Water,Gas,Gas Sales,Gas Flared,Gas Vented,TP,CP,DownHours,Comments
3513727332,HONEYCUTT 6-22-15XH,2/25/2017,70.7,32.92,2325,2325,0,0,499.18,751.85,0,
3513727332,HONEYCUTT 6-22-15XH,2/26/2017,63.85,49.58,2317,2317,0,0,495.64,752.35,0,
3513727332,HONEYCUTT 6-22-15XH,2/27/2017,66.39,50.83,2315,2315,0,0,502.15,752.82,0,
3513727332,HONEYCUTT 6-22-15XH,2/28/2017,67.56,30.42,2322,2322,0,0,502.68,751.94,0,
3513727332,HONEYCUTT 6-22-15XH,3/1/2017,65.85,50.42,2323,2323,0,0,490.95,749.84,0,
3513727332,HONEYCUTT 6-22-15XH,3/2/2017,66.36,52.08,2312,2312,0,0,502.82,748.34,0,
3513727332,HONEYCUTT 6-22-15XH,3/3/2017,66.37,48.33,2314,2314,0,0,500.32,748.19,0,
3513727332,HONEYCUTT 6-22-15XH,3/4/2017,66.92,28.33,2305,2305,0,0,481.37,748.9,0,
3513727332,HONEYCUTT 6-22-15XH,3/5/2017,66.04,55.42,2306,2306,0,0,502.35,748.28,0,
3513727332,HONEYCUTT 6-22-15XH,3/6/2017,66.37,25.83,2313,2313,0,0,499.77,746.89,0,
3513727388,HONEYCUTT 7-22-15XH,1/1/2017,106.83,60.42,3181,3181,0,0,670.06,914.17,0,
3513727388,HONEYCUTT 7-22-15XH,1/2/2017,106.65,68.33,3175,3175,0,0,661.92,914.24,0,
3513727388,HONEYCUTT 7-22-15XH,1/3/2017,105.26,66.67,3174,3174,0,0,671.49,912.2,0,
3513727388,HONEYCUTT 7-22-15XH,1/4/2017,108.39,57.92,3166,3166,0,0,658.84,910.98,0,
3513727388,HONEYCUTT 7-22-15XH,1/5/2017,113.92,75,3104,3104,0,0,656.35,912,0,
3513727388,HONEYCUTT 7-22-15XH,1/6/2017,112.67,42.5,3154,3154,0,0,656.76,909.73,0,
3513727388,HONEYCUTT 7-22-15XH,1/7/2017,107.27,73.33,3133,3133,0,0,656.97,908.54,0,
3513727388,HONEYCUTT 7-22-15XH,1/8/2017,107.99,73.75,3132,3132,0,0,669.9,907.21,0,
3513727388,HONEYCUTT 7-22-15XH,1/9/2017,110.73,45.42,3137,3137,0,0,658.62,907.15,0,
3513727388,HONEYCUTT 7-22-15XH,1/10/2017,106.29,71.67,3144,3144,0,0,656.28,907.06,0,
3513727388,HONEYCUTT 7-22-15XH,1/11/2017,103.69,75.42,3143,3143,0,0,661.01,906.33,0,
3513727388,HONEYCUTT 7-22-15XH,1/12/2017,105.61,60.42,3138,3138,0,0,655.71,904.56,0,
3513727388,HONEYCUTT 7-22-15XH,1/13/2017,104.06,80,3116,3116,0,0,654.46,902.93,0,
3513727388,HONEYCUTT 7-22-15XH,1/14/2017,104.9,71.25,3111,3111,0,0,660.73,902.52,0,
3513727388,HONEYCUTT 7-22-15XH,1/15/2017,105.94,28.33,3110,3110,0,0,660.42,902.51,0,
3513727388,HONEYCUTT 7-22-15XH,1/16/2017,105.3,61.25,3112,3112,0,0,654.45,902.15,0,
3513727388,HONEYCUTT 7-22-15XH,1/17/2017,104.61,79.17,3109,3109,0,0,661.94,901.73,0,
3513727388,HONEYCUTT 7-22-15XH,1/18/2017,105.45,41.67,3108,3108,0,0,662.01,901.04,0,
3513727388,HONEYCUTT 7-22-15XH,1/19/2017,101.54,78.33,3106,3106,0,0,661.17,899.9,0,
3513727388,HONEYCUTT 7-22-15XH,1/20/2017,102.89,52.08,3109,3109,0,0,659.41,898.78,0,
3513727388,HONEYCUTT 7-22-15XH,1/21/2017,100.56,80.83,3110,3110,0,0,644.89,898.02,0,
3513727388,HONEYCUTT 7-22-15XH,1/22/2017,102.53,50.83,3105,3105,0,0,651.74,896.5,0,
3513727388,HONEYCUTT 7-22-15XH,1/23/2017,101.51,79.58,3100,3100,0,0,654.8,895.8,0,
3513727388,HONEYCUTT 7-22-15XH,1/24/2017,102.7,70.83,3099,3099,0,0,654.92,895.06,0,
3513727388,HONEYCUTT 7-22-15XH,1/25/2017,99.81,47.92,3096,3096,0,0,651.47,893.48,0,
3513727388,HONEYCUTT 7-22-15XH,1/26/2017,101.62,86.67,3088,3088,0,0,646.61,891.22,0,
3513727388,HONEYCUTT 7-22-15XH,1/27/2017,100.72,81.25,3079,3079,0,0,651.71,888.49,0,
3513727388,HONEYCUTT 7-22-15XH,1/28/2017,102.01,37.08,3073,3073,0,0,648.38,887.86,0,
3513727388,HONEYCUTT 7-22-15XH,1/29/2017,100.61,87.92,3065,3065,0,0,665.63,887.32,0,
3513727388,HONEYCUTT 7-22-15XH,1/30/2017,100.2,63.75,3057,3057,0,0,647.81,887.11,0,
3513727388,HONEYCUTT 7-22-15XH,1/31/2017,98.16,60,3054,3054,0,0,656.49,888.27,0,
3513727388,HONEYCUTT 7-22-15XH,2/1/2017,103.05,76.25,3068,3068,0,0,640.78,886.16,0,
3513727388,HONEYCUTT 7-22-15XH,2/2/2017,96.62,40,3072,3072,0,0,638.3,883.35,0,
3513727388,HONEYCUTT 7-22-15XH,2/3/2017,99.86,63.75,3065,3065,0,0,641.02,881.93,0,
3513727388,HONEYCUTT 7-22-15XH,2/4/2017,99.42,51.25,3064,3064,0,0,641.95,881.76,0,
3513727388,HONEYCUTT 7-22-15XH,2/5/2017,101.15,50.42,3064,3064,0,0,642,881.69,0,
3513727388,HONEYCUTT 7-22-15XH,2/6/2017,98.05,18.75,3064,3064,0,0,642.09,881.29,0,
3513727388,HONEYCUTT 7-22-15XH,2/7/2017,98.1,46.25,3063,3063,0,0,633.48,878.72,0,
3513727388,HONEYCUTT 7-22-15XH,2/8/2017,97.24,62.92,3067,3067,0,0,636.49,879.18,0,
3513727388,HONEYCUTT 7-22-15XH,2/9/2017,98.03,54.17,3063,3063,0,0,635.72,877.51,0,
3513727388,HONEYCUTT 7-22-15XH,2/10/2017,97.8,59.17,3056,3056,0,0,643.21,877.31,0,
3513727388,HONEYCUTT 7-22-15XH,2/11/2017,97.42,79.17,3048,3048,0,0,631.02,876.13,0,
3513727388,HONEYCUTT 7-22-15XH,2/12/2017,95.09,42.08,3047,3047,0,0,629.81,875.51,0,
3513727388,HONEYCUTT 7-22-15XH,2/13/2017,95,55.42,3045,3045,0,0,628.46,873.41,0,
3513727388,HONEYCUTT 7-22-15XH,2/14/2017,97.08,62.08,3039,3039,0,0,632.94,874.43,0,
3513727388,HONEYCUTT 7-22-15XH,2/15/2017,98.52,67.5,3032,3032,0,0,631.11,870.76,0,
3513727388,HONEYCUTT 7-22-15XH,2/16/2017,96.85,61.25,3032,3032,0,0,622.45,870.85,0,
3513727388,HONEYCUTT 7-22-15XH,2/17/2017,96.46,51.67,3022,3022,0,0,624.9,870.8,0,
3513727388,HONEYCUTT 7-22-15XH,2/18/2017,94.43,63.75,3025,3025,0,0,636.95,868.73,0,
3513727388,HONEYCUTT 7-22-15XH,2/19/2017,94.39,55.42,3020,3020,0,0,627.57,867.99,0,
3513727388,HONEYCUTT 7-22-15XH,2/20/2017,95.6,61.25,3016,3016,0,0,626.2,867.54,0,
3513727388,HONEYCUTT 7-22-15XH,2/21/2017,94,65.83,3008,3008,0,0,626.2,866.36,0,
3513727388,HONEYCUTT 7-22-15XH,2/22/2017,94.66,50,3004,3004,0,0,626.2,864.99,0,
3513727388,HONEYCUTT 7-22-15XH,2/23/2017,93.23,67.08,3002,3002,0,0,626.2,864.65,0,
3513727388,HONEYCUTT 7-22-15XH,2/24/2017,92.68,35.42,3006,3006,0,0,626.2,862.61,0,
3513727388,HONEYCUTT 7-22-15XH,2/25/2017,94.49,62.92,2999,2999,0,0,626.2,863.19,0,
3513727388,HONEYCUTT 7-22-15XH,2/26/2017,93.92,48.33,2999,2999,0,0,626.2,862.92,0,
3513727388,HONEYCUTT 7-22-15XH,2/27/2017,94.24,59.58,2998,2998,0,0,626.2,862.38,0,
3513727388,HONEYCUTT 7-22-15XH,2/28/2017,93.5,52.5,2997,2997,0,0,626.2,861.74,0,
3513727388,HONEYCUTT 7-22-15XH,3/1/2017,93.13,58.33,2993,2993,0,0,626.2,860.8,0,
3513727388,HONEYCUTT 7-22-15XH,3/2/2017,92.07,72.5,2986,2986,0,0,626.2,860.13,0,
3513727388,HONEYCUTT 7-22-15XH,3/3/2017,92.86,63.75,2996,2996,0,0,626.2,856.96,0,
3513727388,HONEYCUTT 7-22-15XH,3/4/2017,94.53,69.17,2981,2981,0,0,626.2,855.7,0,
3513727388,HONEYCUTT 7-22-15XH,3/5/2017,92.07,55,2978,2978,0,0,626.2,852.81,0,
3513727388,HONEYCUTT 7-22-15XH,3/6/2017,93.33,32.5,2977,2977,0,0,626.2,854.61,0,
3513727370,HONEYCUTT 8-22-15XH,1/1/2017,70.11,44.17,2373,2373,0,0,855.67,526.41,0,
3513727370,HONEYCUTT 8-22-15XH,1/2/2017,70.57,45.42,2369,2369,0,0,854.97,522.02,0,
3513727370,HONEYCUTT 8-22-15XH,1/3/2017,69.28,32.92,2363,2363,0,0,855.84,521.32,0,
3513727370,HONEYCUTT 8-22-15XH,1/4/2017,69.21,43.33,2346,2346,0,0,855.56,529.09,0,
3513727370,HONEYCUTT 8-22-15XH,1/5/2017,83.67,44.58,2323,2323,0,0,852.94,521.76,0,
3513727370,HONEYCUTT 8-22-15XH,1/6/2017,70.51,37.5,2356,2356,0,0,851.85,516.38,0,
3513727370,HONEYCUTT 8-22-15XH,1/7/2017,72.31,81.67,2354,2354,0,0,851.5,508.36,0,
3513727370,HONEYCUTT 8-22-15XH,1/8/2017,71.04,47.5,2354,2354,0,0,849.9,514.72,0,
3513727370,HONEYCUTT 8-22-15XH,1/9/2017,72.61,21.25,2356,2356,0,0,848.72,510.96,0,
3513727370,HONEYCUTT 8-22-15XH,1/10/2017,71.29,43.75,2363,2363,0,0,847.57,521.48,0,
3513727370,HONEYCUTT 8-22-15XH,1/11/2017,68.01,45.83,2358,2358,0,0,848.09,519.75,0,
3513727370,HONEYCUTT 8-22-15XH,1/12/2017,68.37,44.17,2357,2357,0,0,847.31,512.28,0,
3513727370,HONEYCUTT 8-22-15XH,1/13/2017,68.78,42.08,2332,2332,0,0,848.58,516.77,0,
3513727370,HONEYCUTT 8-22-15XH,1/14/2017,67.6,32.08,2324,2324,0,0,848.08,519.84,0,
3513727370,HONEYCUTT 8-22-15XH,1/15/2017,70.89,42.92,2322,2322,0,0,846.79,524.23,0,
3513727370,HONEYCUTT 8-22-15XH,1/16/2017,70.06,52.92,2323,2323,0,0,847.34,510.2,0,
3513727370,HONEYCUTT 8-22-15XH,1/17/2017,68.86,35,2323,2323,0,0,846.67,513.75,0,
3513727370,HONEYCUTT 8-22-15XH,1/18/2017,67.93,43.33,2317,2317,0,0,845.97,515.65,0,
3513727370,HONEYCUTT 8-22-15XH,1/19/2017,68.08,42.08,2313,2313,0,0,845.72,517.83,0,
3513727370,HONEYCUTT 8-22-15XH,1/20/2017,67.61,48.75,2314,2314,0,0,846.49,515.05,0,
3513727370,HONEYCUTT 8-22-15XH,1/21/2017,66.63,40.83,2310,2310,0,0,845.63,511.84,0,
3513727370,HONEYCUTT 8-22-15XH,1/22/2017,67.61,51.67,2307,2307,0,0,845.11,514.76,0,
3513727370,HONEYCUTT 8-22-15XH,1/23/2017,67.19,23.75,2299,2299,0,0,844.45,507.72,0,
3513727370,HONEYCUTT 8-22-15XH,1/24/2017,66.78,42.92,2297,2297,0,0,843.69,503.36,0,
3513727370,HONEYCUTT 8-22-15XH,1/25/2017,66.19,52.08,2294,2294,0,0,844.57,511.63,0,
3513727370,HONEYCUTT 8-22-15XH,1/26/2017,65.11,42.92,2281,2281,0,0,843.32,506.37,0,
3513727370,HONEYCUTT 8-22-15XH,1/27/2017,67.95,41.67,2275,2275,0,0,843.46,510.34,0,
3513727370,HONEYCUTT 8-22-15XH,1/28/2017,66.4,49.17,2275,2275,0,0,842.1,507.75,0,
3513727370,HONEYCUTT 8-22-15XH,1/29/2017,66.36,42.5,2276,2276,0,0,841.13,503.99,0,
3513727370,HONEYCUTT 8-22-15XH,1/30/2017,65.58,42.5,2279,2279,0,0,840.98,502.71,0,
3513727370,HONEYCUTT 8-22-15XH,1/31/2017,63.43,38.75,2279,2279,0,0,839.74,499.96,0,
3513727370,HONEYCUTT 8-22-15XH,2/1/2017,63.95,42.08,2276,2276,0,0,838.96,509.82,0,
3513727370,HONEYCUTT 8-22-15XH,2/2/2017,63.85,42.08,2264,2264,0,0,839.37,500.19,0,
3513727370,HONEYCUTT 8-22-15XH,2/3/2017,65.42,76.25,2248,2248,0,0,838.82,498.37,0,
3513727370,HONEYCUTT 8-22-15XH,2/4/2017,65.69,41.25,2250,2250,0,0,838.12,501.27,0,
3513727370,HONEYCUTT 8-22-15XH,2/5/2017,66.36,27.08,2247,2247,0,0,836.68,495.1,0,
3513727370,HONEYCUTT 8-22-15XH,2/6/2017,64.92,42.92,2248,2248,0,0,836.02,499.45,0,
3513727370,HONEYCUTT 8-22-15XH,2/7/2017,64.27,41.25,2263,2263,0,0,836.11,498.35,0,
3513727370,HONEYCUTT 8-22-15XH,2/8/2017,62.81,41.25,2259,2259,0,0,835.3,499.02,0,
3513727370,HONEYCUTT 8-22-15XH,2/9/2017,64.69,42.08,2244,2244,0,0,835.14,493.52,0,
3513727370,HONEYCUTT 8-22-15XH,2/10/2017,64.29,41.25,2239,2239,0,0,834.92,498.43,0,
3513727370,HONEYCUTT 8-22-15XH,2/11/2017,63.44,47.08,2249,2249,0,0,833.42,496.98,0,
3513727370,HONEYCUTT 8-22-15XH,2/12/2017,61.05,28.75,2245,2245,0,0,833.12,495.97,0,
3513727370,HONEYCUTT 8-22-15XH,2/13/2017,62.18,40.83,2229,2229,0,0,832.52,496.77,0,
3513727370,HONEYCUTT 8-22-15XH,2/14/2017,63.14,51.67,2218,2218,0,0,832.34,495.26,0,
3513727370,HONEYCUTT 8-22-15XH,2/15/2017,63.84,22.5,2208,2208,0,0,832.08,498.98,0,
3513727370,HONEYCUTT 8-22-15XH,2/16/2017,64.65,39.17,2215,2215,0,0,831.65,492,0,
3513727370,HONEYCUTT 8-22-15XH,2/17/2017,63.89,39.17,2218,2218,0,0,831.04,492.75,0,
3513727370,HONEYCUTT 8-22-15XH,2/18/2017,61.12,39.58,2224,2224,0,0,830.13,492.92,0,
3513727370,HONEYCUTT 8-22-15XH,2/19/2017,63.02,35.83,2222,2222,0,0,829.38,499.91,0,
3513727370,HONEYCUTT 8-22-15XH,2/20/2017,59.59,42.5,2218,2218,0,0,828.4,490.52,0,
3513727370,HONEYCUTT 8-22-15XH,2/21/2017,62.6,65.83,2207,2207,0,0,828.69,481.85,0,
3513727370,HONEYCUTT 8-22-15XH,2/22/2017,60.72,26.67,2206,2206,0,0,828.36,487.91,0,
3513727370,HONEYCUTT 8-22-15XH,2/23/2017,61.75,41.67,2207,2207,0,0,827.42,488.03,0,
3513727370,HONEYCUTT 8-22-15XH,2/24/2017,59,42.5,2208,2208,0,0,827.11,487.74,0,
3513727370,HONEYCUTT 8-22-15XH,2/25/2017,60.94,39.58,2189,2189,0,0,827.28,486.76,0,
3513727370,HONEYCUTT 8-22-15XH,2/26/2017,61.1,44.17,2184,2184,0,0,826.82,491.91,0,
3513727370,HONEYCUTT 8-22-15XH,2/27/2017,60.92,37.92,2187,2187,0,0,826.29,488.61,0,
3513727370,HONEYCUTT 8-22-15XH,2/28/2017,60.68,37.5,2189,2189,0,0,825.27,490.3,0,
3513727370,HONEYCUTT 8-22-15XH,3/1/2017,58.85,40.42,2186,2186,0,0,824.82,482.62,0,
3513727370,HONEYCUTT 8-22-15XH,3/2/2017,60.52,36.67,2170,2170,0,0,825.06,481.48,0,
3513727370,HONEYCUTT 8-22-15XH,3/3/2017,61.48,41.67,2211,2211,0,0,819.27,488.29,0,
3513727370,HONEYCUTT 8-22-15XH,3/4/2017,62.35,42.92,2211,2211,0,0,816.74,482.79,0,
3513727370,HONEYCUTT 8-22-15XH,3/5/2017,60.14,33.75,2203,2203,0,0,817.01,485.15,0,
3513727370,HONEYCUTT 8-22-15XH,3/6/2017,60.9,39.17,2197,2197,0,0,815.47,482.67,0,
3513727404,HONEYCUTT 9-22-15XH,1/1/2017,103.36,63.75,2858,2858,0,0,619.4,918.27,0,
3513727404,HONEYCUTT 9-22-15XH,1/2/2017,102.78,60.42,2856,2856,0,0,595.84,916.24,0,
3513727404,HONEYCUTT 9-22-15XH,1/3/2017,101.8,50.42,2851,2851,0,0,610.18,917.42,0,
3513727404,HONEYCUTT 9-22-15XH,1/4/2017,107.58,67.08,2835,2835,0,0,583.62,916.63,0,
3513727404,HONEYCUTT 9-22-15XH,1/5/2017,129.94,63.33,2795,2795,0,0,602.19,915.78,0,
3513727404,HONEYCUTT 9-22-15XH,1/6/2017,98.9,67.92,2819,2819,0,0,569.53,914.8,0,
3513727404,HONEYCUTT 9-22-15XH,1/7/2017,114.29,60,2811,2811,0,0,571.77,913.86,0,
3513727404,HONEYCUTT 9-22-15XH,1/8/2017,116.62,72.5,2817,2817,0,0,589.29,912.61,0,
3513727404,HONEYCUTT 9-22-15XH,1/9/2017,80.6,52.92,2819,2819,0,0,575.52,912.03,0,
3513727404,HONEYCUTT 9-22-15XH,1/10/2017,92.33,67.08,2823,2823,0,0,573.45,909.07,0,
3513727404,HONEYCUTT 9-22-15XH,1/11/2017,101.39,74.58,2822,2822,0,0,581.42,907.95,0,
3513727404,HONEYCUTT 9-22-15XH,1/12/2017,99.08,67.5,2821,2821,0,0,569.76,907.1,0,
3513727404,HONEYCUTT 9-22-15XH,1/13/2017,110.53,62.5,2806,2806,0,0,568.54,907.16,0,
3513727404,HONEYCUTT 9-22-15XH,1/14/2017,98.74,66.67,2799,2799,0,0,597.41,905.18,0,
3513727404,HONEYCUTT 9-22-15XH,1/15/2017,107.74,36.25,2798,2798,0,0,581.49,904.4,0,
3513727404,HONEYCUTT 9-22-15XH,1/16/2017,101.82,65.42,2802,2802,0,0,557.86,902.63,0,
3513727404,HONEYCUTT 9-22-15XH,1/17/2017,92.51,65.83,2800,2800,0,0,561.52,902.33,0,
3513727404,HONEYCUTT 9-22-15XH,1/18/2017,100.99,73.75,2796,2796,0,0,569.39,900.97,0,
3513727404,HONEYCUTT 9-22-15XH,1/19/2017,97.42,69.17,2795,2795,0,0,563.37,899.82,0,
3513727404,HONEYCUTT 9-22-15XH,1/20/2017,99.62,62.92,2795,2795,0,0,566.81,899.97,0,
3513727404,HONEYCUTT 9-22-15XH,1/21/2017,97.92,59.58,2794,2794,0,0,557.46,897.46,0,
3513727404,HONEYCUTT 9-22-15XH,1/22/2017,97.15,62.92,2790,2790,0,0,579.2,897.57,0,
3513727404,HONEYCUTT 9-22-15XH,1/23/2017,105.5,43.75,2781,2781,0,0,570.54,896.43,0,
3513727404,HONEYCUTT 9-22-15XH,1/24/2017,92.85,63.75,2781,2781,0,0,580.29,894.44,0,
3513727404,HONEYCUTT 9-22-15XH,1/25/2017,94.64,57.92,2777,2777,0,0,561.66,893.62,0,
3513727404,HONEYCUTT 9-22-15XH,1/26/2017,106.46,68.75,2768,2768,0,0,548.52,893.65,0,
3513727404,HONEYCUTT 9-22-15XH,1/27/2017,91.28,62.92,2764,2764,0,0,575.42,891.63,0,
3513727404,HONEYCUTT 9-22-15XH,1/28/2017,96.05,54.17,2754,2754,0,0,562.71,890.78,0,
3513727404,HONEYCUTT 9-22-15XH,1/29/2017,93.49,60,2758,2758,0,0,563.15,890.78,0,
3513727404,HONEYCUTT 9-22-15XH,1/30/2017,96.03,64.17,2758,2758,0,0,566.91,888.13,0,
3513727404,HONEYCUTT 9-22-15XH,1/31/2017,95.48,56.25,2757,2757,0,0,587.55,888.19,0,
3513727404,HONEYCUTT 9-22-15XH,2/1/2017,95.14,62.5,2757,2757,0,0,563.85,858.96,0,
3513727404,HONEYCUTT 9-22-15XH,2/2/2017,105.73,52.08,2746,2746,0,0,558.79,886.09,0,
3513727404,HONEYCUTT 9-22-15XH,2/3/2017,101.36,62.5,2738,2738,0,0,549.64,886.43,0,
3513727404,HONEYCUTT 9-22-15XH,2/4/2017,97.04,58.33,2738,2738,0,0,557.74,883.73,0,
3513727404,HONEYCUTT 9-22-15XH,2/5/2017,96.55,62.5,2738,2738,0,0,563.92,883.42,0,
3513727404,HONEYCUTT 9-22-15XH,2/6/2017,95.56,52.92,2740,2740,0,0,546.76,881.16,0,
3513727404,HONEYCUTT 9-22-15XH,2/7/2017,77.74,63.75,2742,2742,0,0,563.89,880.07,0,
3513727404,HONEYCUTT 9-22-15XH,2/8/2017,94.9,61.67,2736,2736,0,0,575.23,878.37,0,
3513727404,HONEYCUTT 9-22-15XH,2/9/2017,102.4,45.42,2723,2723,0,0,555.86,878.9,0,
3513727404,HONEYCUTT 9-22-15XH,2/10/2017,99.32,62.08,2722,2722,0,0,575.84,877.67,0,
3513727404,HONEYCUTT 9-22-15XH,2/11/2017,63.98,63.33,2730,2730,0,0,563.24,876.28,0,
3513727404,HONEYCUTT 9-22-15XH,2/12/2017,116.44,50.83,2723,2723,0,0,568.68,874.99,0,
3513727404,HONEYCUTT 9-22-15XH,2/13/2017,83.7,61.25,2714,2714,0,0,558.36,873.9,0,
3513727404,HONEYCUTT 9-22-15XH,2/14/2017,89.64,42.92,2708,2708,0,0,540.11,873.33,0,
3513727404,HONEYCUTT 9-22-15XH,2/15/2017,95.55,62.5,2701,2701,0,0,574.52,872.6,0,
3513727404,HONEYCUTT 9-22-15XH,2/16/2017,75.13,60,2705,2705,0,0,541.29,872.63,0,
3513727404,HONEYCUTT 9-22-15XH,2/17/2017,114.35,55,2706,2706,0,0,573.41,860.63,0,
3513727404,HONEYCUTT 9-22-15XH,2/18/2017,67.09,61.25,2706,2706,0,0,565.25,869.63,0,
3513727404,HONEYCUTT 9-22-15XH,2/19/2017,112.12,54.17,2702,2702,0,0,562.35,868.37,0,
3513727404,HONEYCUTT 9-22-15XH,2/20/2017,87.64,59.58,2697,2697,0,0,569.21,866.9,0,
3513727404,HONEYCUTT 9-22-15XH,2/21/2017,92.84,62.5,2690,2690,0,0,539.79,867.89,0,
3513727404,HONEYCUTT 9-22-15XH,2/22/2017,87.98,52.08,2689,2689,0,0,554.01,866.7,0,
3513727404,HONEYCUTT 9-22-15XH,2/23/2017,93.88,54.58,2689,2689,0,0,540.15,866.41,0,
3513727404,HONEYCUTT 9-22-15XH,2/24/2017,83.12,59.58,2687,2687,0,0,540.8,864.55,0,
3513727404,HONEYCUTT 9-22-15XH,2/25/2017,90.59,59.58,2672,2672,0,0,543.32,864.85,0,
3513727404,HONEYCUTT 9-22-15XH,2/26/2017,96.19,50,2672,2672,0,0,547.53,863.2,0,
3513727404,HONEYCUTT 9-22-15XH,2/27/2017,95.65,60.42,2673,2673,0,0,550.2,862.54,0,
3513727404,HONEYCUTT 9-22-15XH,2/28/2017,61.17,74.58,2677,2677,0,0,553.79,860.82,0,
3513727404,HONEYCUTT 9-22-15XH,3/1/2017,93.94,60.42,2671,2671,0,0,543.1,859.74,0,
3513727404,HONEYCUTT 9-22-15XH,3/2/2017,106.31,55.83,2659,2659,0,0,543.03,859.86,0,
3513727404,HONEYCUTT 9-22-15XH,3/3/2017,85.68,60.42,2657,2657,0,0,543.81,823.88,0,
3513727404,HONEYCUTT 9-22-15XH,3/4/2017,87.32,46.67,2652,2652,0,0,542.91,849.73,0,
3513727404,HONEYCUTT 9-22-15XH,3/5/2017,67.62,57.92,2653,2653,0,0,538.15,847.98,0,
3513727404,HONEYCUTT 9-22-15XH,3/6/2017,113.05,59.17,2654,2654,0,0,546.93,855.37,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/1/2017,78.41,203.33,4772,4772,0,0,1250,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/2/2017,64.23,261.67,4840,4840,0,0,1200,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/3/2017,61.22,245,4184,4184,0,0,1150,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/4/2017,60.06,300,5782,5782,0,0,1125,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/5/2017,60.05,260,4675,4675,0,0,1200,1900,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/6/2017,81.73,288,4222,4222,0,0,1200,1900,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/7/2017,33.36,300,4222,4222,0,0,1200,1900,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/8/2017,53.38,300,4974,4974,0,0,1200,1900,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/9/2017,70.82,260,4255,4255,0,0,1060,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/10/2017,36.11,353.33,4945,4945,0,0,1100,1900,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/11/2017,51.72,267.33,4184,4184,0,0,1100,1900,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/12/2017,48.38,220,3521,3521,0,0,1000,1850,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/13/2017,60.05,267,4843,4843,0,0,1100,1850,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/14/2017,46.7,158.33,3915,3915,0,0,1100,1850,0,"shut well in at 12:10, tank trucks can not get to location"
3501123526,INGRAMS CORNER 1-14-23XH,1/15/2017,0,0,0,0,0,0,1100,1850,24,
3501123526,INGRAMS CORNER 1-14-23XH,1/16/2017,0,0,0,0,0,0,2550,2400,24,open well at 12:45p.m.
3501123526,INGRAMS CORNER 1-14-23XH,1/17/2017,71.72,136.67,4740,4740,0,0,1400,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/18/2017,73.78,185,4739,4739,0,0,1275,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/19/2017,65.07,200,4484,4484,0,0,1275,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/20/2017,61.72,209,4028,4028,0,0,1275,2000,0,shut in @11:00am
3501123526,INGRAMS CORNER 1-14-23XH,1/21/2017,0,0,0,0,0,0,2450,2200,24,
3501123526,INGRAMS CORNER 1-14-23XH,1/22/2017,0,0,0,0,0,0,2450,2200,24,
3501123526,INGRAMS CORNER 1-14-23XH,1/23/2017,0,0,0,0,0,0,2650,2400,24,
3501123526,INGRAMS CORNER 1-14-23XH,1/24/2017,0,0,0,0,0,0,2725,2550,24,
3501123526,INGRAMS CORNER 1-14-23XH,1/25/2017,0,0,0,0,0,0,2700,2550,24,open well at 9:50 a.m.
3501123526,INGRAMS CORNER 1-14-23XH,1/26/2017,99.84,166.67,5808,5808,0,0,1600,2200,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/27/2017,80.08,180,5867,5867,0,0,1600,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/28/2017,71.72,206.67,4990,4990,0,0,1500,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/29/2017,53.03,231.67,4468,4468,0,0,1500,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/30/2017,70.47,215.33,4528,4528,0,0,1350,2000,0,
3501123526,INGRAMS CORNER 1-14-23XH,1/31/2017,43.38,273.33,3800,3800,0,0,1300,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,2/1/2017,63.38,238.33,3867,3867,0,0,1300,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,2/2/2017,57.54,270,4193,4193,0,0,1300,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,2/3/2017,66.56,240,3948,3948,0,0,1300,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,2/4/2017,56.72,239,4036,4036,0,0,1300,1950,0,
3501123526,INGRAMS CORNER 1-14-23XH,2/5/2017,58.38,230,3910,3910,0,0,1300,1950,0,
